q2114	v18814	\N	8	"Half of what I say is meaningless, but I say it just to reach you."
q2115	v18498	c40664	13	The homosexuals will start a revolution and change the course of history.
q2116	v18498	c40664	5	Don't worry. I've got no problem with you relieving yourself in front of me, if you need to. No scat, though - that's a bit much.
q2117	v1056	\N	7	Oh, this isn't really a big deal, but... Mama ate me. Mama was my Mama. Obviously. She was a little different from normal Mamas... I think.
q2118	v1056	c4412	21	What if you mix a boy's name with a girl's...? Like Vander and Gina...
q2119	v1056	\N	18	Once upon a time, I lived somewhere with my mom, dad, and older brother. Then we ate my dad and brother. They were tasty. The end.
q2122	v19681	c50032	5	Delight IN me?! Not 'delight me,' but 'delight IN me'?!
q2124	v19681	c50036	4	This is sudden, but I recently ordered a coffin built for two...
q2125	v12455	c15715	24	I don't care if people think I'm a mama's boy, a man that doesn't love its mother, should not be allowed to be called a man, that is something that I'll always defend.
q2126	v18162	c50906	6	Anyway, a policeman named Yasu is just hilarious. Like, Yasu's the culprit! Ahahaha!
q2127	v12751	c37697	2	I definitely don't think your normal is normal... I can't believe it's fast, accurate and not even partially disturbed.
q2128	v12751	c37689	1	A-Anyway, I will take you to the hell of forging, or the purgatory of being obliged for short! You should be honored.
q2129	v12751	c37689	6	I've never thought about kissing anyone on the mouth! I hope I will meet someone I would like to kiss on the mouth one day...
q2130	v12751	c37689	2	It is unbecoming of me, a cold-hearted messenger of darkness, to try to take away the freedom of a fragile woman like an evil and treacherous emperor!
q2131	v12751	c37689	1	I-If, If you insist, I can help you, but... no, I mean, a fallen angel insists on saving you.
q2132	v3684	c63292	4	Aren't flowers good at talking?
q2133	v18162	c50717	9	Sorry, but as a young person, it's my privilege to be tired in the morning.
q2134	v18770	c42130	3	Huh? Ah... Y-Yes. You can call me Arue or little brat or trash bug or whatever you like.
q2135	v25413	c95243	5	L... Life must be hard for you, being such a hopeless cause... S... Shall I give you some of my loose change?
q2136	v25413	c95243	1	H... House sitter?! B... But you told me that your neighborhood is full of weirdos!
q2137	v25413	c95243	7	Y... You don't even wear makeup... J... Just admit that you went there to have a crap...
q2138	v25413	c95244	1	Drowned on their own vomit... What a terrible way to go...
q2139	v25413	c95246	10	I'm sorry... I have a toilet trauma... So, I can't do it here...
q2140	v25413	c95246	4	I'm not made out of Play-Doh!
q2141	v17018	c29352	33	But I don't want to kiss a mouth that's sucked me off.
q2143	v20602	\N	-6	[Aki:] Your words are the petualnt newlings of a child. [Yoshitsune:] Better that than the soulless resignation of an adult!
q2144	v45746	c127845	0	Please, Hiro, don't steal my girlfriend, haha...
q2145	v24634	\N	-5	Yay! Now we're partners in crime!
q2146	v1200	\N	29	Nevertheless, are angels truly sacred?
q2147	v18814	\N	4	"You can't realize just how absurd reality is when you are neck deep in reality."
q2148	v18814	\N	4	"Our life is our art"
q2149	v18814	\N	6	"A dream you dream alone is only a dream. A dream you dream together is reality."
q2150	v1056	c4413	-2	"Be careful of poisonous frogs!"
q2151	v1056	c4412	5	"...Cannibalism is morally wrong."
q2152	v44358	c97865	29	You brought me here to cook crack?!
q2154	v7819	c68785	3	Se-sensei's tools are better than daddy's pearls...
q2155	v5834	c1792	8	What? you tell your computer screen to kill itself ?
q2156	v28258	c89731	14	Season Slayer: Kisetsu no Yaiba? Sure, I have every volume at home.
q2157	v31469	\N	13	It's fine, I've never used the bathroom in my life.
q2158	v42224	\N	6	You were always my favorite meat puppet.
q2159	v19843	\N	6	I'd much rather save my first kiss for when you're conscious
q2160	v25384	c80974	8	It'd be another story if they were women, but I never asked for a future where traps fought over me!
q2161	v25384	c80977	8	I know it's hard to choose, but you might get stabbed if you don't make a choice already.
q2162	v32231	c136013	0	Look. When we get back from this, things are gonna be even crazier. Press in our faces, the whole nine yards. We might as well have fun while we can, eh?
q2163	v32231	c136014	0	True kindness is real, but only for those that bare teeth and break skin.
q2164	v17094	c30145	4	You've commited the academic equivalent of a suicide by choosing your hopeless topic, whereas I'm about to be murdered by mine.
q2165	v21875	\N	4	Tragically, despite how buff she was, this princess was also cursed to touch a spindle and die.
q2166	v38324	c67407	1	It almost feels like my backpack is haunted by the ghost of a library book.
q2167	v24399	c105369	6	He's... he's thankful for my effort! This must be the first time in five years of school. I'm so moved that I put his name first on the project's slide title.
q2168	v28146	c135649	2	I have high hopes for you, young lady with the galactic disk on her chest.
q2169	v23070	\N	9	Not that I can put “surprisingly good at eating women out” on my CV or anything...unless I feel like pursuing a very specific career path.
q2170	v26920	\N	-3	Feels like somebody's been using my noggin for a bass drum.
q2171	v26920	\N	-2	I can just imagine sticking a bunch of poison ivy in my bikini straps.
q2172	v26920	\N	3	It's not as romantic as you'd expect, with a feeling like my shoulders are being torn out of their sockets.
q2173	v20204	\N	5	There was something about her face that seemed to say without words: I am thoroughly unlikeable.
q2174	v22948	\N	5	Apparently unfamiliar with the human concept of oral sex, Mirari looks down at me in both confusion and excitement.
q2175	v26920	\N	-4	...Seriously? A rubber chicken with a pulley in the middle?
q2176	v661	c135968	15	These supernatural events are getting worse, along with her autism.
q2177	v31055	c99589	68	Can I ask you not to look for your father's face in my cunt?
q2178	v31055	c136067	18	Irrational, right? This is emotion. It's the same thing, humans and penises.
q2179	v26920	\N	4	Hey, as far as I'm concerned, this is what idiots on TV shows eat while drinking their own piss.
q2180	v8158	c9361	11	Whew! Verbal abuse is the best!
q2181	v16	c27961	3	That's right. Let's catch a cold with the two of us sometime!
q2182	v18498	c58125	1	La-La, la-la, iRangers - fighting to protect, saviors of love!
q2183	v397	\N	2	Wouldn't you mind taking that thing as your wife?
q2184	v397	c57	4	There is no idiot who stop when asked to stop!
q2185	v397	c83	5	Uwaan! Stop it, onee-chan. This place is where stuff comes out! You can't put a cucumber in here!
q2186	v397	c83	6	I don't care if it's a small child, but at that age, I can't see any creature with a bust under 80 centimers as a woman.
q2187	v397	c60	8	Otome-san, girl. Me, boy. Man, fight. OK?
q2188	v397	c60	7	Otome＝Reo＝Subaru＞＞＞　refregirator　＞＞＞Kani　＞＞＞　bodysoap　＞＞＞＞Fukahire
q2189	v3112	c17597	19	Unfortunately, that's the wrong answer. Actually... I'm Santa.
q2190	v7836	c10265	0	...you loved me, did you not?
q2191	v7836	c10262	21	I shall now become... the very concept of pudding itself.
q2192	v10570	c10263	10	What is this lunacy!? Do you mean to tell me that bombing school buildings is common practice in this barbaric land!?
q2193	v711	c10833	26	I was hoping to come up with a question while I was objecting, Your Honor... I didn't.
q2194	v18149	c41534	13	I don't like using the phone because it means I have to talk.
q2196	v1284	c7877	10	Which means the past tense form of 'give' is 'gived.' Are you sure you've been studying?
q2197	v49410	c134815	0	I don't philisopize. You need to fill your head with thoughts to philizophize.
q2198	v49890	c136045	4	In the meantime, let me ask you, have you stopped fucking anything that moves lately?
q2199	v49410	c134841	0	Get owned, NERD!
q2200	v49410	c134816	0	Maybe she is not talking about anything sussy. You just have a vibrant imagination.
q2201	v26414	c85057	3	Hiroto made me promise to go drinking with him. If I turn him down, there's a good chance I'm gonna be murdered by a violent mob.
q2202	v49410	c135145	0	Nile and George told us about how Reiner or should I say Wryyynier! accused my friends of murder and questioned them.
q2203	v26414	c85057	15	CATS are trading foreign currency AND cryptocurrency?! Plus they're making bank on it?!
q2204	v11	c42	71	Rejoice, boy. Your wish will finally come true.
q2205	v23393	\N	18	What was so wrong with calling someone a stupid bitch if that was what they were?
q2206	v10792	c10088	10	I think coca-colas are the cutest kind of dogs.
q2207	v10570	c10265	10	Oh. No corpse? And here I had my hopes up...
q2208	v23393	\N	14	Choutsugai's handwriting was terrible, which was a perfect reflection of his inner self.
q2209	v25914	c64021	2	As they say, "Your feet will bring you to where your heart is".
q2210	v25914	c64022	4	"I see. So you wish to die, do you? Step forward."
q2211	v9881	\N	0	But, um, I can't help being inexperienced. I'll keep being inexperienced till I've had... um... experience. Sir.
q2212	v36100	c109384	0	Hello! Hi! Hey! Here! It's me, Perrine! I want your number, too!
q2213	v36100	c109328	0	You're stupid and your face is too!
q2214	v36100	c109325	0	Big people breaths, Miko.
q2215	v414	c513	1	Messing up a family like this, infidelity is really a serious crime. If I could be a judge, I'd give a death sentence.
q2216	v414	c513	2	Punk rock is full of all kinds of mistakes, but that's what makes it so gentle. Because it's mostly bad students, loners, and hated people who love it, isn't it?
q2218	v29661	c94429	22	He's maneuvering the car rather well, but this is without a doubt against law.
q2219	v47228	\N	10	If you hate death so badly why are you always killing my vibe?
q2220	v47228	\N	11	Really? I thought girls loved hearing about people dying in brutal ways.
q2221	v7689	c136234	5	A woman's bento is a sexual thing... Waking up at five in the morning, grinning while cooking--the very sight is eroticism itself... As erotic as masturbation...
q2222	v7689	c136234	6	You're trying to tell the whole class, 'We're in a relationship where this man eats my bento'. Like an animal marking its territory.
q2223	v7689	c21895	1	So, it's not like I really care about what you think! Got it!?
q2224	v7689	c75881	7	Girls shouldn't go on like this about penis this and penis that!
q2225	v7689	c75881	1	This girl is the reason I have trouble with women.
q2226	v19125	c46809	0	Don't wory. R-ne will strip anyone who tries to enter Sheeno's room in weird outfit.
q2227	v7426	c138412	6	Yeah, but he said that he needed to try his new 'breast assault technique' and he went running to god knows where.
q2228	v37179	c134641	-23	Hehe!
q2229	v7426	c138397	2	This is not the first time that I saw Italy without pants.
q2230	v7426	c138522	3	Yeah, like make someone's body a new type of gruyère cheese!
q2231	v7426	c138397	2	This sexual tension is kind of interesting, but Austria's pants are more important.
q2232	v7426	c138413	4	Well, a lot of people are scared if you grab their shirt and shake them like a rag doll.
q2233	v26344	c130392	-2	Many condemn the Yasaka as monsters, yet Sensei alone embodies the essence of a true monster.
q2234	v26344	c135157	3	One should never inquire about a lady's age.
q2235	v26344	c130393	7	Losing him is not an option. He's the only one I want, the only one I crave. He has to be mine, solely mine.
q2236	v4107	c11368	31	I don't care about the time limit. I'm the alpha male now. Everything is mine.
q2237	v1171	c11649	-1	"I wonder if the rain will ever let up."
q2238	v1171	c11650	5	"Yukari's a dummy dumb-dumb... She's a dummy dumb-dumb little sister..."
q2239	v1171	c11651	1	"Everything in this world is formed from falsehood."
q2240	v3144	c3560	32	The road to hell is paved with good intentions.
q2241	v18690	c43354	17	If I was STALKING you, I'd be all secretive about it, obviously! This is different because I just stand right outside your house!
q2242	v16640	c31032	13	D-D-D-Don't think so highly of yourself! You trying to marry me too, dick boy?!
q2243	v50014	c136258	-2	"get that fucking smirk off your face... you're going to die here."
q2244	v38068	c123168	6	Ha ha ha! That's what I'm talking about. That tengu, he just loved you enough to stalk you!
q2245	v1474	\N	-2	There were charcoal logs inside the friying pan.
q2246	v20424	c55094	50	Shizuku is fundamentally boobs.
q2247	v17	\N	21	Democracy... is overrated...
q2248	v20424	\N	9	It's okay. If you don't get caught, is the same as if you didn't do it at all.
q2249	v28983	\N	9	She had those orangutan titties.
q2250	v21523	c62878	12	It's about the boobs, isn't it?! You just gotta have 'em big like everyone else
q2251	v21523	c62878	4	Meooooow!
q2252	v37179	\N	24	Oh, are we playing a game where we lie to people about things? That sounds fun! I respect and admire all of you, and I'm so happy to be here.
q2253	v29960	\N	8	I don't care. I'm the fucking deliveryman and this is your pizza. That'll be twenty-five.
q2254	v414	c346	1	I see. He self-mutilates, trying to express his anger toward the world... What a difficult culture.
q2255	v29345	c97851	38	I'd rather play dead at a necrophilia convention
q2257	v16190	\N	5	KILL JAAAAAAAAP!!
q2258	v44200	\N	12	My womb is crying out for the DNA of an Alpha...
q2259	v17018	c29350	44	Even if it's just a hero's jerk off session, there are those who see his jizz as pure white.
q2260	v29345	c132566	7	Literally everyone at school's seen your micropenis!
q2261	v238	c12929	-2	Youngsters these days......have no respect for the aged.
q2262	v238	c8775	2	It looks like meaningless phrases are becoming popular......
q2263	v238	c12925	3	Make me into a fine dried head and hang me above your hearth......
q2264	v238	c12923	1	Your new wife has come to share the bed with you!
q2265	v12849	c22775	12	My secret? Well, there's a certain code I live by... Just! Google! It!
q2266	v16743	c97335	7	If you were in a video game, you'd be one of the most hated characters who would reduce the sales by 80% the moment you show your face.
q2267	v16743	\N	3	It's 2050 and we don't have moon-sized starships.
q2268	v16743	c97335	10	Sources? What kind of sources... Wikipedia? Reddit? 4chan?
q2269	v16714	c40688	1	Women are all dying trying to cling on some rich guy, while men are all trying to find the right pussy.
q2270	v16714	c40686	0	Aku mencintaimu.
q2271	v16714	c40692	-1	People live for hope. Because of it, we have the courage to move on.
q2272	v16714	c40687	0	If the world is hell and we hope for heaven, then we should choose death the day we are born.
q2274	v397	c57	15	San Fransiscon.
q2275	v44	c1631	6	Boy, you ejaculate. That is ejecting something from your body as well.
q2276	v415	c6236	7	Actually, it's only 26:00 on Saturday, so it's still work hours!
q2277	v9684	c37065	0	If you underestimate Aki-nii, you are gonna die! The pain of having your hymen torn will kill you!! Aki-nii's thing is already an incredible murder weapon!
q2278	v9684	c37067	0	No, nooo, I won't be able to be a husband anymoore!
q2279	v9684	c37067	0	You really are hopeless. Looks like only your butt and you breasts grew up.
q2280	v26548	c136505	12	Ahh, I ended up replying "yes". Even though I am no homo. Really, for real, even though I am definitely no homo... !
q2281	v602	c9514	4	Gimme s'more alkyhol!
q2282	v602	c9464	-3	......Bbppbp--
q2283	v26532	c85451	18	Huh, they're all homoerotic BL manga and gay romance novels. Interesting, Pewter. Interesting...
q2284	v26532	c85451	22	We each have basically one outfit. That's because we're rational people.
q2285	v4916	\N	8	Yoh! Burazaa! Funki kai? Wattsu gooin non men!?
q2286	v24197	c76737	1	You insulted me, you beat me, and you turned my body against me. It truly was a dream come true. You listened to my heart.
q2287	v3144	c3564	118	Cunt, a book written by a man who can’t. Heheh.
q2289	v25384	c80977	-3	So in short, Himegami-sama or Shiro-chan? Hmm... That one's a doozy.  Should you live or should you die, now that's the real doozy...
q2290	v25384	c80977	3	Are manjus scary?
q2291	v397	c76	6	Hits the desk with her fingers → danger level 4★★★★ (the worst); avoidance method → run away without making eye contact; what to do when involved → give up
q2292	v6589	\N	24	What the fuck is a tomgirl titty fuck? There aren't even any tits to fuck!
q2293	v57	c1383	20	I had attempted to calm her down via some sexual harassment, but it would appear that my skills in that regard were not yet up to the task...
q2294	v29049	c115655	17	"Thank you for your interest. I feel like a mile long bar of ice cream."
q2296	v29345	c97851	19	If you're gonna sexually harass me could you not talk like a cartoon character while you do it?
q2300	v697	\N	6	I got myself a paperclip.
q2301	v4617	\N	0	Men often go for lonely women. Maybe it's love, maybe not, I don't know.
q2302	v33	\N	19	What does ‘uguu’ mean? You say it whether you’re happy or sad.
q2303	v18872	\N	19	Time to mix drinks and change lives.
q2304	v28130	c89452	5	I must have broken my 'love organ'...
q2305	v18825	\N	8	Japanophilia is a scary thing. It hasn't just reached the Western world — it's also managed to pollute Hell itself.
q2306	v18825	\N	2	I forget that not all of us have read The Capitalist Manifesto by Adler and Kelso, 1958.
q2307	v19073	c44770	7	Hey! Master, my face is not a toy!
q2308	v20854	c34053	-2	Now let us wage war
q2309	v20854	c17790	-1	You have forgotten how to be a true demon.  For that you must perish
q2310	v28576	c98440	16	Well, it's because we live in a society.
q2311	v139	c2204	26	Look, you're getting turned on from just a toothbrush. You're a Russian spy, all right.
q2312	v5834	c1794	23	My body is liquid! I am pee!
q2313	v1141	c9508	9	Let the world be peaceful, let the world be peaceful, let the world be peaceful...
q2314	v26000	c83873	4	You're drooling from your south mouth, too.
q2315	v18760	c41751	6	Only pedophiles or homos would take these out of desperation.
q2316	v18760	c41751	-1	You really are stupid like a monkey.
q2317	v18760	c41747	-2	I like inanimate objects, but there's a limit to how many different apples and bananas I can paint.
q2318	v18760	c41751	-3	Ah... This one... didn't count. I was just practicing. The next toss will be the real thing...
q2319	v49540	c136849	-2	Do fox-girls know what boyfriends are?
q2320	v49540	c136849	4	Guys nowadays seem to be extremely interested in girls with animal ears...
q2321	v49540	c136850	1	If you were to live in the forest, you'd be dead by now!
q2322	v49540	c136850	1	Oh! Hooman will give me hooman clothes?
q2323	v49540	c136850	8	Being naked is always a good fashion choice!
q2325	v18419	\N	10	Finding god is pretty easy. He's 109.8 FM.
q2326	v22880	c69905	4	If I hear you talking about what I 'want to happen' again, I will take actions that violate Geneva Conventions.
q2327	v9846	c14698	16	Hey, bitch-chan. Don't you think striking balls is the lewdest kind of sport?
q2328	v22880	c73486	0	So it was the love of the people working in economy's primary sector. Thanks, everyone.
q2329	v17018	\N	13	If I were to translate that more colloquially, I'd say that "The me that was me had stolen the book from me's-me's me."
q2330	v26594	\N	19	She had sex with a horse, and the horse died.
q2331	v22880	c69903	10	You have no business dying after agreeing to become my servant. I didn't give you permission to.
q2332	v26000	c83873	7	Dang, they're massive. British devils are something else.
q2334	v6357	c17168	8	"Uuu...! Wh-What do you mean, the truth about myself...? Seriously, it's not like I love your semen or anything...!"
q2335	v23741	\N	12	When it comes to masturbation, I'm what you'd call a professional.
q2336	v945	c766	22	Ivegottogodosomething!
q2337	v812	c4651	4	I prefer to be happier the rest of the year than be fortunate twice a year.
q2338	v21976	c109953	5	Giving up makes life easier. That's how everyone gets to heaven in the end.
q2339	v139	c2204	11	Just as I thought, your penis is very skilled.
q2340	v139	\N	13	Slurp! The stethoscope slid inside his anus easily.
q2341	v12849	c22768	-18	...I made it.
q2342	v299	c395	0	Well, you know, I was trying to summon a horde of demons.
q2343	v299	c395	-1	Yes, I'm used to them. Nobody suddenly bit me, so that was a relief.
q2344	v16862	c9374	10	Because where there's maids, there's chainsaws, of course.
q2346	v414	c343	8	With all my love, to this fucking world.
q2347	v17	c24	5	What should be a barrier between us was actually the only thing joining us.
q2348	v33	c2937	44	Love is such a sudden thing. But diarrhea, strikes even more suddenly.
q2349	v15523	c3788	14	Ah! He's coming over here, he's coming over here! It's Shitman!
q2350	v397	c103	2	You are as stupid as a bird.
q2351	v5	c193	6	I had this weird dream... where a kitty cat beat me up. U-Uoooooooooo!? Kitties are super scary!?
q2352	v5	c193	16	Uwaaaah, I don't want to turn 21!
q2353	v751	c304	-1	Don't worry, you nutcase. I'll soon go out on a quest to exterminate you.
q2354	v43470	c124885	8	Wait, who made me both microwave expert and security guard?!
q2355	v28258	\N	7	My first kiss... tasted faintly of tomato sauce.
q2356	v6540	c43551	54	"Aren't you happy? Don't you love sucking dick? Well now you're sucking dook."
q2357	v38002	\N	3	It's a motorless bicycle... or 'motorbike' for short.
q2358	v38002	\N	4	I gently patted Takahisa, whose eyebrows were drooped so low that it reminded me of a certain face emoticon, on the shoulder.
q2359	v604	c768	9	From now on you will think of me as an adorable girl in love! You fucker!!
q2360	v26902	c87896	8	Who cares about my ma, I wanna eat croquette!!!
q2361	v11567	c1865	31	Uhm... the pancake ran away.
q2362	v139	c3678	9	P... put it in!? Isn't that the same as having sex? Is this some kind of bad joke!?
q2363	v139	c2203	17	A strong-willed man begging is twice as erotic as a cute man begging.
q2364	v139	\N	10	Gallacher was prim and proper as he stuck his hand down inside his briefs.
q2365	v17287	c54645	6	All people die. Some time, some place. They have their own reasons to live. They have their own reasons to die.
q2366	v43470	c124885	6	Is she drooling over a sparkly ornament?
q2367	v17287	c54641	7	Darkness was there when I closed my eyes. Darkness was there when I opened them.
q2368	v29345	c97851	15	The MILF window's closing, Mom!
q2369	v29345	c97860	9	I WANNA GO HOME AND STAB MY HAMSTER!
q2370	v33	c2937	10	That proves it: there is no God.
q2371	v139	c20936	17	Shut the hell up! I give blowjobs all the time!
q2372	v13666	c34598	-25	He sends me flying with a counter, but I no longer care
q2373	v12	c15848	1	The moment it comes to light that you're a working adult, you start acting big, shit.
q2374	v3112	c17597	23	Say you're sorry! Apologize to the funyarinpa! Goodness, you are such a rude woman.
q2375	v139	c2203	18	Huh... but it's like I'm raping you. Isn't that great?
q2376	v37179	c134641	19	What? Nooo. No I wouldn't stab you. I am just a sweet innocent Princess, trapped here for no reason.
q2377	v19455	c55370	4	"Geniuses are born from the lowest kind of scum."
q2378	v7721	c37791	1	Why is this happening…? I have so many beautiful girls with me, but I still feel so miserable…
q2379	v18717	c52685	-5	Vurai squints, seemingly trying to place her ethnicity, then nods in apparent satisfaction.
q2380	v548	c22060	13	Sometimes I wondered if the creatures known as women knew any adjectives apart form "cute".
q2381	v25197	c81185	20	Go back in time to a few days ago and tell us to thaw the turkey out!
q2382	v25197	c81185	7	How many fireplaces does your place have? More than mine?
q2383	v23741	c81733	18	Nye heh heh.
q2384	v5	c193	12	This must be a dream. You'd never say anything this retarded in real life...
q2385	v5	c1871	10	I dislike men who are always making sound arguments!
q2386	v9879	c5410	18	I gave up on being localized in America the moment I realized I was smoking in my sprite.
q2387	v9879	c5404	7	Momma Mode's been turned on!
q2388	v14022	c735	65	If you wanna be the strongest in the world, defeat your wife first.
q2389	v5	c1863	9	His hobby is collecting wooden chopsticks and making a raft with them. He failed last time and it sank.
q2390	v29144	c92785	-2	Atsuki! You son of a bitch!
q2391	v21523	c62879	6	I thought men couldn't get enough of nuns and shrine maidens.
q2392	v25366	c82135	7	Nii-sama, there's no possible explanation for what just transpired other than you inflicting violence upon a woman claiming to be dating you...
q2393	v21523	c62881	28	Anyone would be delighted to hear their adorable sister's dirty moans.
q2394	v14265	c21481	9	But I wonder what'd happen if I fused with a jellyfish.
q2395	v3144	c3560	74	Are they thinking of fucking it? Are you all thinking of fucking a toilet?
q2396	v3144	c3560	86	I've lived without knowing the touch of a woman.
q2397	v3144	c3559	28	This isn't a jar of marmalade, is it...
q2398	v3144	c3560	74	I see. You're pretty smart for a whore.
q2399	v3144	c3560	38	Girls hormones can get messed up when they cuss all the time. That's why you don't have any boobs...
q2400	v1056	c4411	-1	"Her face was beet red. She was so cute."
q2401	v1056	c4412	-1	"You look rather...um, dark?"
q2402	v1056	c4414	4	Yaaayyy! It's gonna make me pregnant!
q2403	v1056	c4413	0	Eeny, meeny, miny, moe! Catch a tiger by the toe! If he hollers, let him go!
q2404	v1056	c4411	3	"The hell are you doing?! This is some unsolved mysteries shit!"
q2405	v1194	c552	2	Adults...no....women, are a scary.
q2406	v1194	c552	-9	"I hope we can still be fr..."
q2407	v1056	c4411	1	"It was like I was some kind of illegal immigrant or something."
q2408	v1056	c4414	3	I'm feelin' a little rebellious. The laws of physics can eat it."
q2409	v1056	c4411	2	"Maybe you're just having a mid-life crisis. Makes sense..."
q2410	v1056	c4413	3	"HOOOOOHHHH! DON'T EAT OTHER PEOPLE'S FOOD!"
q2411	v1056	\N	3	"That was a very logical reason to murder someone. Very reasonable"
q2412	v18976	c45119	6	... In front of the anus (koumon), no, I mean, the school gate (koumon)...
q2413	v20326	c54599	1	Without question. The only time I will not be able to protect her is when my limbs have been ripped from my body.
q2414	v20326	c54601	1	Great, we've got the apology over and done with. So what should I do with them? Burn them alive? How about water torture?
q2415	v397	c61	7	You are 10^68 years too young to think you can push me down.
q2416	v397	c61	2	Tsushima-kun, you are always failing like when trying to show me your good side...
q2417	v21289	c87372	23	Pretty sure adult women fight by slapping each other with their tits.
q2418	v1056	c4430	1	I like seein' other people's misfortune, but I do like a pinch of happiness, too.
q2419	v1056	\N	-2	So she did what only seemes natural. She cut it off
q2420	v1056	c4414	4	Yo! I'm Goku!
q2421	v1056	\N	0	Is it okay if I make that black, ugly thing disappear?
q2422	v1056	c4437	1	Pfft...I'm always cool. I'm ice cold.
q2423	v13666	c34598	24	What's so wrong with being incorrect?
q2424	v40519	c120958	1	I'm just a guy with a few holes in my memory.
q2425	v43470	c124885	15	If I had a ring for every time a murder ruined my naptime...
q2426	v43470	c124876	3	I completed your test with ease, all my efforts were only to please. But you joked and japed, said no to my face, now I wish you were riddled with fleas.
q2427	v43470	c124876	-3	Tick tick tock goes the clock, while our heroes are in the caboose.
q2428	v43470	c124875	10	Any war crimes I should know about?
q2429	v43470	c124875	4	The whole "maybe the egg is a bomb" thing destroyed my appetite.
q2430	v139	\N	11	I saw you sitting on the bench there with a sad face, so I decided to give you my special nosebleed service.
q2431	v139	c2204	17	Yes... Perhaps this means there will be a bestiality chapter later on in this game...
q2432	v139	c3674	13	Ahh... mm... Sensei... what's a... foreskin?
q2433	v16013	\N	6	"Can I finally start raping him now?"
q2434	v29144	\N	2	The absurdities will soon collapse into a single truth.
q2435	v29144	\N	-3	The labyrinth never stopped spinning, and somewhere, it hid the peak that everyone wanted to reach. There's only one place where it would not have moved.
q2436	v47645	c131586	6	NO SEX NO LIFE!
q2437	v47645	c131586	6	Ow~! Cruel violence against onaholes is not allowed! We are meant to be fucked, not to be beaten up!
q2438	v40519	c120961	-1	You still don't trust me? you're such a bother.
q2439	v47645	c131586	9	Aaah somebody help me! This man is beating me up instead of giving me cum! He's making an onahole cry!
q2440	v47645	c131586	6	Did you get so obsessed with onaholes that you got disowned for doing nothing but masturbating!?
q2441	v40519	c120959	-2	Me, concerned? that's about a hundred years too early...
q2442	v14062	\N	9	If you want to put it in my ass, you'd better be prepared to take it in the ass yourself.
q2443	v47009	c130801	-3	I won't allow anyone to harm the person I kidnapped because I wanted to protect them. Even more so if it's me.
q2444	v47009	c130196	-2	...There are things that cannot be achieved just by being pretty.
q2445	v47009	c137338	-2	I will never forget you. Even if this body decays and ends.
q2446	v29144	\N	-15	I see. Glad to meet you. I'm Cecal Fray.
q2447	v40519	c120957	3	Stupid idiot! but, thanks for helping me!
q2450	v40519	c120962	1	''Home'' he says, this isn't your crib Yashiro.
q2451	v33404	c134831	1	Here it comes: Senpai's Super Cunnilingus Poetry...
q2452	v33404	c134831	0	He always spouts some strange theory that whenever he's eating ass it stimulates his brain.
q2453	v57	c1385	8	What about nuclear weapons? You like WMDs, right? Don't you just love uranium?
q2454	v717	\N	15	I'm a lawyer. I live for needless procedures.
q2455	v19035	\N	10	I wanted him to stab the knife into me and rip me open.
q2456	v19035	c88345	25	I'll be your little angel.
q2457	v19035	\N	21	Call me cute one more time, bitch.
q2458	v23393	\N	24	He lied to me when he said he published oneshots in Shounen Jamp. He was actually serialized in a porn magazine.
q2459	v38068	\N	-6	Eh? Eh...? EH...?!
q2460	v1296	\N	1	What was wrong with me? We were of the same gender.
q2461	v1296	\N	7	...Why do you sing as if your days are numbered?
q2462	v1296	c52742	18	Change is a terribly frightening thing, but I've realised that it's something I can't do without.
q2463	v40519	c120960	5	Last month it was a bird, last week it was a cat and today its a person?! whatever its always me that has to deal with that bothersome crap.
q2464	v21289	\N	4	Drowning in one million tons of shit is how you deserve to die after what you pulled off.
q2465	v14265	c21481	8	I wonder why adults always immediately start talking about work once they run into someone they know... It's weird...
q2466	v23393	\N	20	Juro! All these guys can think about is boobs! This is supposed to be a strategy meeting!
q2467	v28576	\N	2	It's objectivity that makes us so pitiful.
q2468	v28576	\N	9	Come with me. To the wonderful, boundless world of the Trichiliocosm.
q2469	v28576	\N	5	Once you become a member of society, you will receive undeserved verbal abuse.
q2470	v28576	\N	4	It will never break again... It will be an eternal shared illusion.
q2471	v18157	c92028	5	It's one of those kinds of stores where it looks like a radioactive clown jizzed on everything.
q2472	v18157	c92028	11	That's when I realize it's a penis water gun.
q2473	v414	c344	1	Fuji-yama! Fuji-yama! Sushi, Geisha!
q2474	v414	c343	0	This superhero is so cool. He was a child from a very poor family in Ukraine.
q2475	v414	c346	5	Eat shit, that's all.
q2476	v414	c344	5	The fuckin' job is fuckin' hard. Fuck!
q2477	v414	c346	7	I see. I really don't want to, but if I have to, I'll hit the audience with my instrument.
q2478	v17102	\N	2	It is better for you to enter life with one eye than to have two eyes and be thrown into the Valley of Hinnom.
q2479	v17102	c43790	24	Where? Where are the Japanese shaman girls, Lintahlo?
q2480	v17102	c43790	4	Holy cow! So I said we should come soon!
q2481	v11	c15	57	I don't want to admit it. But it seems... I like Kotomine Kirei.
q2482	v7	\N	5	"Eh- No, I was just musing. Sorry if it was confusing..." Poem yet to be titled... that wasn't very amusing.
q2483	v299	c386	5	Melons melons~
q2484	v9846	c14701	9	If men weren't pervs, you humans would all be extinct in no time.
